Company Name,Growth Score,Mindshare Score,Momentum Score,Mattermark URL,Website,Description,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Industry,Business Model,Keywords,Investors,Employee Count,Employees Month Ago,Employees Added This Month,Employees MoM,Employees 6 Months Ago,Employees Added In 6 Months,Employees 6 Months Growth,Est. Monthly Uniques,Monthly Uniques Week Ago,Monthly Uniques WoW,Monthly Uniques Month Ago,Monthly Uniques MoM,Est. Monthly Mobile Downloads,Mobile Downloads Week Ago,Mobile Downloads WoW,Mobile Downloads Month Ago,Mobile Downloads MoM,Twitter Followers,Twitter Followers Week Ago,Twitter Followers WoW,Twitter Followers Month Ago,Twitter Followers MoM,Twitter Mentions Last Week,Twitter Mentions 2 Weeks Ago,Twitter Mentions WoW,Twitter Mentions Last Month,Twitter Mentions 2 Months Ago,Twitter Mentions MoM,Facebook Likes,Facebook Likes Week Ago,Facebook Likes Wow,Facebook Likes Month Ago,Facebook Likes MoM,Facebook Talking Last Week,Facebook Talking 2 Weeks Ago,Facebook Talking WoW,Facebook Talking Month Ago,Facebook Talking 2 Months Ago,Facebook Talking MoM,LinkedIn Follows,LinkedIn Follows Week Ago,LinkedIn Follows WoW,LinkedIn Follows Month Ago,LinkedIn Follows MoM,Est. Founding Date,Stage,Total Funding,Last Funding Date,Last Funding Amount,Location,City,Region,State,Country,Continent,Has Mobile App,Has Google Play App,Has iTunes App,Months since last funding,Employees added since last funding,New person months since last funding,New funding employee growth,Date Added
everrip.com,,,,https://mattermark.com/app/data/11337398/,http://everrip.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
eskesso.com,,,,https://mattermark.com/app/data/11337456/,http://eskesso.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
mypeoplecare.eu,,,,https://mattermark.com/app/data/11337482/,http://mypeoplecare.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
tantan.ly,,,,https://mattermark.com/app/data/11337502/,http://tantan.ly,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
vitadieta.es,,,,https://mattermark.com/app/data/11337507/,http://vitadieta.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
getpixpay.com,,,,https://mattermark.com/app/data/11337362/,http://getpixpay.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
roiminer.com,,,,https://mattermark.com/app/data/11337379/,http://roiminer.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
transitart.io,,,,https://mattermark.com/app/data/11337386/,http://transitart.io,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
foneclay.it,,,,https://mattermark.com/app/data/11337401/,http://foneclay.it,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
netictech.com,,,,https://mattermark.com/app/data/11337413/,http://netictech.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
hardtronic.es,,,,https://mattermark.com/app/data/11337437/,http://hardtronic.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
figlass.es,,,,https://mattermark.com/app/data/11337463/,http://figlass.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
gocietysolutions.com,,,,https://mattermark.com/app/data/11337468/,http://gocietysolutions.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
impactns.com,,,,https://mattermark.com/app/data/11337470/,http://impactns.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
mediacorp.pt,,,,https://mattermark.com/app/data/11337475/,http://mediacorp.pt,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
ortolab.com.br,,,,https://mattermark.com/app/data/11337487/,http://ortolab.com.br,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
save-seed-diversity.de,,,,https://mattermark.com/app/data/11337494/,http://save-seed-diversity.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
smartfare.eu,,,,https://mattermark.com/app/data/11337499/,http://smartfare.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
BookerMate,,0,0,https://mattermark.com/app/data/155429/,http://bookermate.com,"",No,,,,fitness and wellness,B2C,fitness|health & wellness|home & garden,,,,,,,,,,,,,,,,,,,20,20,0,20,0,0,1,-100,3,0,,2,2,0,2,0,1,,,1,0,,,,,,,,No Known Funding,,,,rome,rome,,,ita,EU,No,No,No,,,,,2013-06-27
suite5.uk,,,,https://mattermark.com/app/data/11309328/,http://suite5.uk,"",No,,,,,,,,,,,,,,,,,,,,,,,,,27,28,-4,,,,,,,,,4,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
eslitelearning.com,,,,https://mattermark.com/app/data/11309582/,http://eslitelearning.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
lessormore.nl,,,,https://mattermark.com/app/data/11309210/,http://lessormore.nl,"",No,,,,,,,,,,,,,,,,,,,,,,,,,22,22,0,,,,,,,,,222,222,0,,,2,2,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
muuselabs.com,,,,https://mattermark.com/app/data/11309246/,http://muuselabs.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,63,62,2,,,,,,,,,4,4,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
seacon.hu,,,,https://mattermark.com/app/data/11309304/,http://seacon.hu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,232,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
dosfit.com,,,,https://mattermark.com/app/data/11348054/,http://dosfit.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-17
trendalyze.com,,,,https://mattermark.com/app/data/11309359/,http://trendalyze.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Logiciel Software Factory,,,,https://mattermark.com/app/data/10254565/,http://logiciel.es,"Desarrollo de aplicaciones informaticas; software para gestores de residuos,; programa para gestores de residuos",No,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,16,16,0,16,0,2,,,2,,,,,,,,,No Known Funding,,,,spain,,,,esp,EU,No,No,No,,,,,2014-09-17
Axepto,,,,https://mattermark.com/app/data/10976107/,http://axepto.com,"SaaS that enables shipping companies to deliver and sign e-documents.",No,,,,advertising|telecommunications,B2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,0,40,-3,8,,,15,,,1,1,0,,,,No Known Funding,,,,bratislava,bratislava,,,svk,EU,No,No,No,,,,,2015-05-06
Rokubun,,,,https://mattermark.com/app/data/11072874/,http://rokubun.cat,"Rokubun is a company developing navigation solutions for the mobile and V2X market",No,,,,,,,,,,,,,,,,,,,,,,,,,29,25,16,19,53,,,,,,,11,11,0,10,10,1,,,1,,,,,,,,2015,No Known Funding,,,,barcelona,barcelona,,,esp,EU,No,No,No,,,,,2015-08-21
stepshot.net,,,,https://mattermark.com/app/data/11337381/,http://stepshot.net,"Create clear IT instructions, step-by-step tutorials and technical documentation describing software-based procedures easier and faster",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
metack.com,,,,https://mattermark.com/app/data/11309233/,http://metack.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
opentelly.com,,,,https://mattermark.com/app/data/11309264/,http://opentelly.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
oviva.ch,,,,https://mattermark.com/app/data/11309269/,http://oviva.ch,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
teneoapp.de,,,,https://mattermark.com/app/data/11309341/,http://teneoapp.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
amedidaempresasyterritorios.es,,,,https://mattermark.com/app/data/11309411/,http://amedidaempresasyterritorios.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
bosolog.dk,,,,https://mattermark.com/app/data/11309435/,http://bosolog.dk,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
irality.com,,,,https://mattermark.com/app/data/11309500/,http://irality.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
eglu.net,,,,https://mattermark.com/app/data/11309562/,http://eglu.net,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
transparenseeds.com,,,,https://mattermark.com/app/data/11309358/,http://transparenseeds.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,53,55,-4,,,,,,,,,239,239,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
fluid-forms.com,,,,https://mattermark.com/app/data/11337361/,http://fluid-forms.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
lunascanner.com,,,,https://mattermark.com/app/data/11337366/,http://lunascanner.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
opinyour.com,,,,https://mattermark.com/app/data/11337486/,http://opinyour.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
prozone.rs,,,,https://mattermark.com/app/data/11337493/,http://prozone.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
smartdrive.io,,,,https://mattermark.com/app/data/11337498/,http://smartdrive.io,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
opentrack.run,,,,https://mattermark.com/app/data/11337373/,http://opentrack.run,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
3dmodelcomposer.pl,,,,https://mattermark.com/app/data/11337354/,http://3dmodelcomposer.pl,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
draxis.net,,,,https://mattermark.com/app/data/11337359/,http://draxis.net,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
eurizon.es,,,,https://mattermark.com/app/data/11337397/,http://eurizon.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
fact.rs,,,,https://mattermark.com/app/data/11337400/,http://fact.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
cam.co.rs,,,,https://mattermark.com/app/data/11337392/,http://cam.co.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
increasetime.pt,,,,https://mattermark.com/app/data/11337405/,http://increasetime.pt,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
papelclub.com,,,,https://mattermark.com/app/data/11337417/,http://papelclub.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
agroknow.com,,,,https://mattermark.com/app/data/11337443/,http://agroknow.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
docpointer.eu,,,,https://mattermark.com/app/data/11337448/,http://docpointer.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
elitac.org,,,,https://mattermark.com/app/data/11337450/,http://elitac.org,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
wisetown.eu,,,,https://mattermark.com/app/data/11337429/,http://wisetown.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
azautom.hu,,,,https://mattermark.com/app/data/11337431/,http://azautom.hu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
epooq.net,,,,https://mattermark.com/app/data/11337455/,http://epooq.net,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
ficraft.com,,,,https://mattermark.com/app/data/11337462/,http://ficraft.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
moma.bg,,,,https://mattermark.com/app/data/11337479/,http://moma.bg,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
museofabber.com,,,,https://mattermark.com/app/data/11337481/,http://museofabber.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
stoormflow.com,,,,https://mattermark.com/app/data/11337501/,http://stoormflow.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
urbanmedia3d.com,,,,https://mattermark.com/app/data/11337506/,http://urbanmedia3d.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
rentanet.eu,,,,https://mattermark.com/app/data/11337378/,http://rentanet.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
smartidtechno.com,,,,https://mattermark.com/app/data/11337380/,http://smartidtechno.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
naaber.io,,,,https://mattermark.com/app/data/11337412/,http://naaber.io,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
newskid.org,,,,https://mattermark.com/app/data/11337436/,http://newskid.org,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
gloveonevr.com,,,,https://mattermark.com/app/data/11337467/,http://gloveonevr.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
lumingo.co,,,,https://mattermark.com/app/data/11337474/,http://lumingo.co,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
panatomy.com,,,,https://mattermark.com/app/data/11309271/,http://panatomy.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,83,83,0,,,2,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
fip-project.eu,,,,https://mattermark.com/app/data/11309529/,http://fip-project.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
genteinviaggio.it,,,,https://mattermark.com/app/data/11348053/,http://genteinviaggio.it,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-17
iehr.eu,,,,https://mattermark.com/app/data/11309480/,http://iehr.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
stream-plus.com,,,,https://mattermark.com/app/data/11337424/,http://stream-plus.com,"Stream.Plus is the future of branded video distribution.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
Whysor BV,,,,https://mattermark.com/app/data/11077905/,http://whysor.com,"Whysor develops software for agribusiness.",No,,,,,,,,,,,,,,,,,,,,,,,,,254,255,0,247,3,,,,,,,,,,,,,,,,,,,,,,,2014,No Known Funding,,,,arcen,arcen,,,nld,EU,No,No,No,,,,,2015-08-21
toteminteractive.io,,,,https://mattermark.com/app/data/11337385/,http://toteminteractive.io,"TotemInteractive enables Digital Out of Home Advertising to become more than just a one-way brand-to-customer ad channel.",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
telocate.de,,,,https://mattermark.com/app/data/11309340/,http://telocate.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
wincint.com,,,,https://mattermark.com/app/data/11309388/,http://wincint.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
zenup.eu,,,,https://mattermark.com/app/data/11309395/,http://zenup.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
architecture.vision,,,,https://mattermark.com/app/data/11309415/,http://architecture.vision,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
bi-ig.com,,,,https://mattermark.com/app/data/11309427/,http://bi-ig.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
cemimiranda.es,,,,https://mattermark.com/app/data/11309446/,http://cemimiranda.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
kpadltd.co.uk,,,,https://mattermark.com/app/data/11309516/,http://kpadltd.co.uk,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
firstcarity.de,,,,https://mattermark.com/app/data/11309530/,http://firstcarity.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
ekinnolab.eu,,,,https://mattermark.com/app/data/11309566/,http://ekinnolab.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
experiencefinds.com,,,,https://mattermark.com/app/data/11309578/,http://experiencefinds.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
virtuor.fr,,,,https://mattermark.com/app/data/11309376/,http://virtuor.fr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,360,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
openlex.be,,,,https://mattermark.com/app/data/11337372/,http://openlex.be,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
trips2health.com,,,,https://mattermark.com/app/data/11337505/,http://trips2health.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
wemaketotem.org,,,,https://mattermark.com/app/data/11337428/,http://wemaketotem.org,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
zebra-telemedicine.com,,,,https://mattermark.com/app/data/11337430/,http://zebra-telemedicine.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
energianet.gr,,,,https://mattermark.com/app/data/11337454/,http://energianet.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
fairpiece.com,,,,https://mattermark.com/app/data/11337459/,http://fairpiece.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
fi-sonic.com,,,,https://mattermark.com/app/data/11337461/,http://fi-sonic.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
modeofmovement.com,,,,https://mattermark.com/app/data/11337478/,http://modeofmovement.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
moovup.it,,,,https://mattermark.com/app/data/11337480/,http://moovup.it,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
inosens.rs,,,,https://mattermark.com/app/data/11337365/,http://inosens.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
bnhelp.cz,,,,https://mattermark.com/app/data/11337391/,http://bnhelp.cz,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
geogaming.eu,,,,https://mattermark.com/app/data/11337353/,http://geogaming.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
ceecommerce.com,,,,https://mattermark.com/app/data/11337358/,http://ceecommerce.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-03-11
